trees,depth,type,k,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,AreaROC
10,10,Train,1,352.0,227966.0,352.0,50.0,87.56218905472637,99.84582906297356,50.0,99.82423924449108,63.652802893309214,93.50250991678237,91.24728105720052,0.9901410549501584
10,10,Test,1,70.0,56337.0,70.0,20.0,77.77777777777779,99.8759019270658,50.0,99.84069950616848,60.869565217391305,88.13697127447965,84.4072150225642,0.9664892264196698
10,20,Train,1,381.0,227972.0,381.0,21.0,94.77611940298507,99.83315305688998,50.0,99.82426613625933,65.4639175257732,97.27177820157442,96.29322949915655,0.9986450454309208
10,20,Test,1,73.0,56338.0,73.0,17.0,81.11111111111111,99.87059261491554,50.0,99.84071078387993,61.86440677966102,90.0034151258769,86.73895556225244,0.9738751444633797
10,30,Train,1,380.0,227972.0,380.0,22.0,94.5273631840796,99.83359024663677,50.0,99.82426536803727,65.40447504302927,97.14425378381586,96.11923130284676,0.998639417158305
10,30,Test,1,69.0,56337.0,69.0,21.0,76.66666666666667,99.87767258802255,50.0,99.84069668649109,60.526315789473685,87.50593255173271,83.62996844307344,0.9660299072627402
25,10,Train,1,351.0,227968.0,351.0,51.0,87.31343283582089,99.8462677219154,50.0,99.82424001294153,63.58695652173913,93.36980449077127,91.07328330164924,0.9928656953040232
25,10,Test,1,73.0,56336.0,73.0,17.0,81.11111111111111,99.87058802673332,50.0,99.84070514522381,61.86440677966102,90.00341305844113,86.73895418579778,0.961874481540075
25,20,Train,1,397.0,227971.0,397.0,5.0,98.75621890547264,99.82615778042458,50.0,99.82427765878393,66.38795986622074,99.28974715576558,99.07720056795822,0.9974827682692361
25,20,Test,1,70.0,56337.0,70.0,20.0,77.77777777777779,99.8759019270658,50.0,99.84069950616848,60.869565217391305,88.13697127447965,84.4072150225642,0.9664892264196698
25,30,Train,1,396.0,227972.0,396.0,6.0,98.50746268656717,99.82659567014643,50.0,99.82427765878393,66.33165829145727,99.1648357438461,98.90320258164095,0.9987273949916905
25,30,Test,1,72.0,56336.0,72.0,18.0,80.0,99.87235853070486,50.0,99.84070232574605,61.53846153846154,89.38561787254362,85.96170755921146,0.9613787568147506
50,10,Train,1,350.0,227968.0,350.0,52.0,87.06467661691542,99.84670503420668,50.0,99.82423924449108,63.52087114337568,93.23690838432893,90.8992851421028,0.9928437213933544
50,10,Test,1,72.0,56335.0,72.0,18.0,80.0,99.87235626783911,50.0,99.84069950616848,61.53846153846154,89.3856168599128,85.96170688035174,0.955536494973929
50,20,Train,1,399.0,227972.0,399.0,3.0,99.25373134328358,99.82528429616721,50.0,99.82427996310753,66.50000000000001,99.53909758883032,99.42519722914867,0.9987434203311767
50,20,Test,1,71.0,56336.0,71.0,19.0,78.88888888888889,99.87412909745245,50.0,99.84069950616848,61.206896551724135,88.7635007942086,85.18446095145795,0.960870386821944
50,30,Train,1,400.0,227972.0,400.0,2.0,99.50248756218906,99.82484717916383,50.0,99.82428073120198,66.55574043261231,99.66353703758548,99.59919544728149,0.9987487307418593
50,30,Test,1,72.0,56337.0,72.0,18.0,80.0,99.8723607934904,50.0,99.84070514522381,61.53846153846154,89.38561888513853,85.96170823804712,0.9673727656426617
10,10,Train,2,354.0,227117.0,354.0,46.0,88.5,99.84437576658124,50.0,99.8244620860048,63.898916967509024,94.00120879724068,91.90331272997437,0.9943121589382683
10,10,Test,2,62.0,57184.0,62.0,30.0,67.3913043478261,99.8916954896412,50.0,99.83954794377202,57.407407407407405,82.04774008199603,77.14142169037063,0.9302933819616799
10,20,Train,2,383.0,227120.0,383.0,17.0,95.75,99.83165057164082,50.0,99.82448673339096,65.69468267581475,97.76952767726051,96.97449517149224,0.9986604943180402
10,20,Test,2,66.0,57186.0,66.0,26.0,71.73913043478261,99.8847201844477,50.0,99.83956473214286,58.92857142857143,84.65012090808764,80.18280735968213,0.9457187208882658
10,30,Train,2,388.0,227121.0,388.0,12.0,97.0,99.82945729619487,50.0,99.82449135400533,65.98639455782313,98.40455963892579,97.84883718885845,0.9999735837592952
10,30,Test,2,63.0,57187.0,63.0,29.0,68.47826086956522,99.88995633187773,50.0,99.83955913640962,57.79816513761468,82.7060486780973,77.90176950825898,0.9497465743847874
25,10,Train,2,356.0,227118.0,356.0,44.0,89.0,99.84349859764194,50.0,99.82446439699132,64.02877697841727,94.26596085114782,92.25304957929258,0.9957248798355507
25,10,Test,2,67.0,57186.0,67.0,25.0,72.82608695652173,99.88297556459923,50.0,99.8395675298631,59.292035398230084,85.28825396233434,80.94315353894498,0.9464481772153374
25,20,Train,2,397.0,227121.0,397.0,3.0,99.25,99.8255083114303,50.0,99.82449828447074,66.49916247906198,99.53733821993362,99.42265249342908,0.9999933956781318
25,20,Test,2,66.0,57186.0,66.0,26.0,71.73913043478261,99.8847201844477,50.0,99.83956473214286,58.92857142857143,84.65012090808764,80.18280735968213,0.9457187208882658
25,30,Train,2,396.0,227120.0,396.0,4.0,99.0,99.82594630707291,50.0,99.8244967444146,66.44295302013423,99.4121153803711,99.24778389212187,0.9987317483936804
25,30,Test,2,66.0,57186.0,66.0,26.0,71.73913043478261,99.8847201844477,50.0,99.83956473214286,58.92857142857143,84.65012090808764,80.18280735968213,0.9457187208882658
50,10,Train,2,354.0,227120.0,354.0,46.0,88.5,99.8443778190035,50.0,99.82446439699132,63.898916967509024,94.00120976339512,91.90331334570105,0.9984903017499271
50,10,Test,2,65.0,57183.0,65.0,27.0,70.65217391304348,99.8864589155953,50.0,99.839553540286,58.55855855855856,84.00711557280557,79.42245941380904,0.9273956062153285
50,20,Train,2,399.0,227121.0,399.0,1.0,99.75,99.82463080168776,50.0,99.82449982449982,66.6110183639399,99.78730842380885,99.77238924050633,0.9999977985399917
50,20,Test,2,66.0,57186.0,66.0,26.0,71.73913043478261,99.8847201844477,50.0,99.83956473214286,58.92857142857143,84.65012090808764,80.18280735968213,0.9457187208882658
50,30,Train,2,398.0,227120.0,398.0,2.0,99.5,99.8250687857664,50.0,99.82449828447074,66.5551839464883,99.6624018583927,99.59752063572992,0.9987424642479031
50,30,Test,2,63.0,57186.0,63.0,29.0,68.47826086956522,99.88995440968401,50.0,99.8395563383966,57.79816513761468,82.70604788233638,77.90176893160086,0.9434085417864172
10,10,Train,3,329.0,227388.0,329.0,48.0,87.26790450928382,99.85552242476408,50.0,99.83471726568871,63.57487922705314,93.34978412234793,91.0441898839279,0.9938884698025731
10,10,Test,3,90.0,56919.0,90.0,25.0,78.26086956521739,99.84213018997,50.0,99.79868356557664,61.01694915254238,88.39531621025345,84.73524775264318,0.978503890346918
10,20,Train,3,356.0,227390.0,356.0,21.0,94.42970822281167,99.84368550929544,50.0,99.8347382771575,65.38108356290175,97.09897059461,96.0539014087568,0.9971605320016039
10,20,Test,3,92.0,56919.0,92.0,23.0,80.0,99.83862763326376,50.0,99.79869061373105,61.53846153846154,89.37052204536516,85.95158828997913,0.9789647067776568
10,30,Train,3,353.0,227389.0,353.0,24.0,93.63395225464191,99.84500004390934,50.0,99.83473537934148,65.1892890120037,96.6896166450986,95.49726659142215,0.9957337494219917
10,30,Test,3,94.0,56917.0,94.0,21.0,81.73913043478261,99.83511953833471,50.0,99.79869061373105,62.04620462046204,90.33513080699034,87.16792716584824,0.9698155888861567
25,10,Train,3,327.0,227390.0,327.0,50.0,86.73740053050398,99.85640070789621,50.0,99.83471726568871,63.43355965082445,93.06602292853873,90.67310058372165,0.9968505672226458
25,10,Test,3,92.0,56920.0,92.0,23.0,80.0,99.83863046376202,50.0,99.79869413762319,61.53846153846154,89.37052331222505,85.9515891391286,0.9840085699734822
25,20,Train,3,363.0,227392.0,363.0,14.0,96.28647214854111,99.84061820816228,50.0,99.83474479687199,65.82048957388939,98.04744211040563,97.35271596642747,0.9999692180505352
25,20,Test,3,89.0,56920.0,89.0,26.0,77.39130434782608,99.84388429897034,50.0,99.79868356557664,60.750853242320815,87.90363153505518,84.12707833316935,0.9834673657271037
25,30,Train,3,368.0,227391.0,368.0,9.0,97.61273209549071,99.83842570436295,50.0,99.83474769435774,66.12758310871519,98.7193066280124,98.28044017815238,0.9986251975316588
25,30,Test,3,94.0,56919.0,94.0,21.0,81.73913043478261,99.83512532229491,50.0,99.79869766139197,62.04620462046204,90.33513342377888,87.1679289010363,0.9794074320982344
50,10,Train,3,325.0,227388.0,325.0,52.0,86.20689655172413,99.85727648399521,50.0,99.83471436713577,63.291139240506325,92.78138770137407,90.30201053140544,0.9938066567808524
50,10,Test,3,92.0,56920.0,92.0,23.0,80.0,99.83863046376202,50.0,99.79869413762319,61.53846153846154,89.37052331222505,85.9515891391286,0.9840085699734822
50,20,Train,3,377.0,227391.0,377.0,0.0,100.0,99.8344806996593,50.0,99.83475421332925,66.66666666666667,99.9172060756601,99.95034420989779,0.9986772486772486
50,20,Test,3,91.0,56920.0,91.0,24.0,79.13043478260869,99.84038168072829,50.0,99.79869061373105,61.27946127946128,88.88426638757632,85.34341885204456,0.9838318198394241
50,30,Train,3,376.0,227391.0,376.0,1.0,99.73474801061008,99.8349190181194,50.0,99.83475348902448,66.60761736049601,99.78482094452944,99.76479931286286,0.9986715412070047
50,30,Test,3,91.0,56919.0,91.0,24.0,79.13043478260869,99.84037888089809,50.0,99.79868708971553,61.27946127946128,88.88426514128273,85.34341801209551,0.9787366313682103
10,10,Train,4,347.0,227443.0,347.0,43.0,88.97435897435896,99.84766671056676,50.0,99.82908230344465,64.02214022140222,94.25434812600487,92.2363512952213,0.9928032159621412
10,10,Test,4,81.0,56864.0,81.0,21.0,79.41176470588235,99.85775748529284,50.0,99.82120006310586,61.36363636363637,89.04987782966991,85.54556253970549,0.9819582742123835
10,20,Train,4,370.0,227446.0,370.0,20.0,94.87179487179486,99.83758822909716,50.0,99.82910177646512,65.48672566371681,97.32302497849945,96.36153287898554,0.9972678653427964
10,20,Test,4,80.0,56863.0,80.0,22.0,78.43137254901961,99.85950863143846,50.0,99.82119379437286,61.06870229007634,88.49925606486413,84.85981337374527,0.9759971035966465
10,30,Train,4,369.0,227446.0,369.0,21.0,94.61538461538461,99.83802646884533,50.0,99.82910102758484,65.42553191489361,97.1916317055679,96.18217717142284,0.9972584216682739
10,30,Test,4,80.0,56860.0,80.0,22.0,78.43137254901961,99.85950122936424,50.0,99.82118439044915,61.06870229007634,88.49925278486565,84.859811153123,0.9595767321500812
25,10,Train,4,341.0,227443.0,341.0,49.0,87.43589743589743,99.85029677238086,50.0,99.82907780904047,63.61940298507462,93.43714629382585,91.16021723684246,0.9926668703791808
25,10,Test,4,81.0,56861.0,81.0,21.0,79.41176470588235,99.85774999121914,50.0,99.82119065984153,61.36363636363637,89.0498744881851,85.54556029148338,0.9653326487137923
25,20,Train,4,385.0,227447.0,385.0,5.0,98.71794871794873,99.83101583623021,50.0,99.82911375765701,66.37931034482759,99.27292229899199,99.05186885343318,0.9986936718823964
25,20,Test,4,81.0,56862.0,81.0,21.0,79.41176470588235,99.85775248933145,50.0,99.82119379437286,61.36363636363637,89.04987560205251,85.54556104091708,0.9707456431377502
25,30,Train,4,385.0,227447.0,385.0,5.0,98.71794871794873,99.83101583623021,50.0,99.82911375765701,66.37931034482759,99.27292229899199,99.05186885343318,0.9986936718823964
25,30,Test,4,82.0,56861.0,82.0,20.0,80.3921568627451,99.85599634722442,50.0,99.82119379437286,61.65413533834587,89.59709215165282,86.23130870808889,0.9657332852797946
50,10,Train,4,341.0,227445.0,341.0,49.0,87.43589743589743,99.85029808680078,50.0,99.82907930720147,63.61940298507462,93.43714690882474,91.16021763116844,0.995531839735717
50,10,Test,4,79.0,56862.0,79.0,23.0,77.45098039215686,99.86125990059887,50.0,99.82118752520029,60.76923076923077,87.94516747665766,84.17406424468946,0.9700359329809097
50,20,Train,4,386.0,227447.0,386.0,4.0,98.97435897435898,99.83057765995268,50.0,99.82911450642573,66.43717728055078,99.40154641620913,99.2312245800371,0.9986992172332272
50,20,Test,4,81.0,56863.0,81.0,21.0,79.41176470588235,99.85775498735599,50.0,99.82119692879431,61.36363636363637,89.04987671588077,85.54556179032444,0.9762860020599197
50,30,Train,4,387.0,227446.0,387.0,3.0,99.23076923076923,99.83013874197329,50.0,99.82911450642573,66.49484536082474,99.53000281211905,99.41058008413044,0.9974227110275892
50,30,Test,4,81.0,56860.0,81.0,21.0,79.41176470588235,99.85774749301909,50.0,99.82118752520029,61.36363636363637,89.04987337427856,85.54555954202337,0.9600426768165116
10,10,Train,5,353.0,227322.0,353.0,46.0,88.47117794486216,99.84495443065774,50.0,99.82505677981707,63.89140271493212,93.98617308057273,91.88331089060082,0.9942966015089052
10,10,Test,5,64.0,56986.0,64.0,29.0,68.81720430107528,99.88781770376862,50.0,99.83725040687398,57.9185520361991,82.90959147233093,78.13838832188328,0.9773576212596581
10,20,Train,5,378.0,227324.0,378.0,21.0,94.73684210526315,99.83399355297713,50.0,99.82507748760418,65.45454545454545,97.25202971643448,96.26598753957735,0.9973222357395611
10,20,Test,5,65.0,56986.0,65.0,28.0,69.89247311827957,99.88606685246533,50.0,99.8372532549349,58.29596412556054,83.5540797470513,78.8905512385353,0.9776956227469416
10,30,Train,5,387.0,227324.0,387.0,12.0,96.99248120300751,99.83004773594601,50.0,99.82508438911051,65.98465473145781,98.40103672484395,97.84375116288906,0.9974029132603107
10,30,Test,5,67.0,56986.0,67.0,26.0,72.04301075268818,99.8825653339877,50.0,99.83725895075771,59.03083700440529,84.82830145866741,80.39487712707803,0.9783434064006576
25,10,Train,5,355.0,227321.0,355.0,44.0,88.97243107769424,99.84407667035612,50.0,99.82505754685958,64.02164111812444,94.25163250612309,92.23392475549281,0.992958794840406
25,10,Test,5,66.0,56986.0,66.0,27.0,70.96774193548387,99.88431606253944,50.0,99.83725610289615,58.66666666666667,84.19361238080123,79.64271417360054,0.9780240814642579
25,20,Train,5,389.0,227324.0,389.0,10.0,97.4937343358396,99.82917093007427,50.0,99.82508592270463,66.10025488530161,98.65454206281524,98.19436531411,0.9974204611725682
25,20,Test,5,66.0,56985.0,66.0,27.0,70.96774193548387,99.88431403481096,50.0,99.8372532549349,58.66666666666667,84.19361152620365,79.642713565282,0.9711917791743091
25,30,Train,5,395.0,227324.0,395.0,4.0,98.99749373433583,99.82654060486828,50.0,99.82509052332564,66.44238856181666,99.41115293593003,99.24620779549556,0.9974723104519821
25,30,Test,5,67.0,56985.0,67.0,26.0,72.04301075268818,99.88256327560822,50.0,99.83725610289615,59.03083700440529,84.82830058459678,80.3948765095642,0.9716029597451048
50,10,Train,5,352.0,227322.0,352.0,47.0,88.22055137844612,99.84539297416481,50.0,99.82505601276785,63.825929283771536,93.85315988701952,91.70800385716173,0.9942786662536042
50,10,Test,5,68.0,56986.0,68.0,25.0,73.11827956989248,99.88081466680688,50.0,99.8372617985196,59.38864628820961,85.45825489954848,81.14704009896681,0.9786539835035543
50,20,Train,5,395.0,227325.0,395.0,4.0,98.99749373433583,99.82654136659055,50.0,99.8250912900723,66.44238856181666,99.41115331520636,99.24620802401225,0.9987285759157143
50,20,Test,5,66.0,56986.0,66.0,27.0,70.96774193548387,99.88431606253944,50.0,99.83725610289615,58.66666666666667,84.19361238080123,79.64271417360054,0.9780240814642579
50,30,Train,5,397.0,227325.0,397.0,2.0,99.49874686716792,99.82566462616698,50.0,99.8250928235454,66.55490360435876,99.66207169974838,99.59682219486766,0.998739319643434
50,30,Test,5,67.0,56985.0,67.0,26.0,72.04301075268818,99.88256327560822,50.0,99.83725610289615,59.03083700440529,84.82830058459678,80.3948765095642,0.9716029597451048